time,open,high,low,close,Trend,Trade,Trend,Trade,Buy,Buy,Mega Buy,Sell,Mega Sell,Up Target 1,Down Target 1,Up Target 2,Down Target 2,Period Open,Bullish Trend,Bearish Trend,Range High,Range Low,LT Range High,LT Range Low,Volume,Hurst Exponent 64,Hurst Exponent 256,Period 1,Period 2,Period 3,Vixfix,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Plot,Plot,Plot,Plot,Volatility,Trade,Trend,52-weeks high,52-weeks low
1519309800,29,29.16,28.62,28.69,29.068817548203437,29.124711832604664,29.068817548203437,29.124711832604664,0,0,0,0,0,31.593250000000005,28.41225,32.861000000000004,27.144499999999997,29.68,28.59948964952257,27.90601035047743,,,,,47602660,0.75,0.65,0.30571854801848886,0.06264122007083725,1.0173577239415919,-120.80012194307712,37.362251319206294,37.362251319206294,78.3819681019158,78.3819681019158,206.9132221416608,-290.05847953215823,,,5.137553861451775,3.4996573872478143,3.6867931947803005,,
1519396200,28.78,29.12,28.77,29.12,29.06824848217306,29.111350584267225,29.06824848217306,29.111350584267225,0,0,0,0,0,31.593250000000005,28.41225,32.861000000000004,27.144499999999997,29.68,28.602706377132694,27.902793622867303,29.73300246560222,26.28191848154676,30.92775771525295,26.28191848154676,41187335,0.76,0.65,2.219560047177821,0.1786213309894065,1.1731434411878046,-109.10978756148913,58.57731214023603,58.57731214023603,101.00743378229551,101.00743378229551,206.9132221416608,-290.05847953215823,,,4.640371229698383,3.5443912634223462,3.6886984455993175,,
1519655400,29.33,29.56,29.14,29.56,29.068412421269617,29.112878012335177,29.068412421269617,29.112878012335177,0,0,0,0,0,31.593250000000005,28.41225,32.861000000000004,27.144499999999997,29.68,28.605071893631123,27.900428106368874,30.076279903488974,26.50000596717286,31.12589248457966,26.50000596717286,55124197,0.75,0.64,2.07536057957482,0.3592896352238841,1.2625320062223733,-80.27362942023838,84.80343078077185,84.80343078077185,137.2556680618435,137.2556680618435,206.9132221416608,-290.05847953215823,,,3.4139874047066656,3.5392773866099665,3.6881495723907407,,
1519741800,29.58,29.77,29.26,29.28,29.068813395452896,29.11900436479262,29.068813395452896,29.11900436479262,0,0,0,0,0,31.593250000000005,28.41225,32.861000000000004,27.144499999999997,29.68,28.607290496833443,27.898209503166555,30.444426019334475,27.204119069487643,31.100247957397226,26.72486877702124,72752079,0.75,0.64,1.310470130695612,0.030023735853870713,1.204258112388972,-70.92136191496783,108.77974372134948,108.77974372134948,156.73236960250475,156.73236960250475,206.9132221416608,-290.05847953215823,,,3.0162412993039447,3.518766167499926,3.6868070983186394,,
1519828200,29.43,29.54,28.87,28.87,29.068442139917526,29.109749291663498,29.068442139917526,29.109749291663498,0,0,0,0,0,31.593250000000005,28.41225,32.861000000000004,27.144499999999997,29.68,28.626782508154623,27.908717491845376,30.32406980789559,27.854024709716278,30.926335398041918,26.563471847558223,65254660,0.75,0.65,0.7267628108885689,-0.16708509272460878,0.9771848420362926,-92.3312075840633,118.84972377499192,118.84972377499192,138.98968388227678,138.98968388227678,206.9132221416608,-290.05847953215823,,,4.30891614186278,3.549752441004352,3.688050073430616,,
1519914600,28.88,29.11,28.21,28.37,29.066766131645963,29.075233633166892,29.066766131645963,29.075233633166892,0,0,0,0,0,30.525,25.115000000000002,32.17,23.470000000000002,28.88,28.90082423351508,28.184675766484922,30.10437199818205,27.52676153884355,30.686493787677165,26.292824402559003,82467921,0.75,0.65,-0.5059464930980704,-0.5857877194852336,0.7695961569212628,-141.7682151475568,88.18271566609724,88.18271566609724,108.62738773869368,108.62738773869368,206.9132221416608,-290.05847953215823,,,6.496519721577728,3.665311942203308,3.6936614013989417,,
1520001000,28.17,28.52,27.89,28.44,29.064460505009308,29.02964800049368,29.064460505009308,29.02964800049368,0,0,0,0,0,30.525,25.115000000000002,32.17,23.470000000000002,28.88,28.896091812497886,28.189408187502117,29.807598068100127,27.096131299119943,30.425605084177015,25.951690343252924,78991163,0.74,0.65,-0.5955041008903232,-0.5220011832046729,0.6710752177631726,-166.8322089857989,36.110270216724885,36.110270216724885,84.45501523137075,84.45501523137075,206.9132221416608,-290.05847953215823,,,7.557176002651644,3.8179340622208895,3.7013807112915544,,
1520260200,28.22,29,28.21,28.84,29.062792452052246,28.99827356910177,29.062792452052246,28.99827356910177,0,0,0,0,0,30.525,25.115000000000002,32.17,23.470000000000002,28.88,28.8986783095976,28.186821690402407,29.887762044385315,28.23551413068796,30.47022316392448,25.977047134470165,58952137,0.73,0.64,-0.1429860955800966,-0.40494036919723225,0.8227877581126621,-141.7682151475568,8.748968582690722,8.748968582690722,59.21966634847741,59.21966634847741,206.9132221416608,-290.05847953215823,,,6.496519721577728,3.9229766370976282,3.7069654046187996,,
1520346600,29,29.02,28.66,28.96,29.062017841758433,28.98560009580366,29.062017841758433,28.98560009580366,0,0,0,0,0,30.525,25.115000000000002,32.17,23.470000000000002,28.88,28.89885083964289,28.186649160357113,29.945817240609653,28.081664397552416,30.69678784932265,26.22793864318074,49746126,0.73,0.63,0.07172445897424973,-0.47059283921008555,0.7912927270380786,-71.58945635166019,5.630969148770069,5.630969148770069,41.3567672819083,41.3567672819083,206.9132221416608,-290.05847953215823,,,5.004971826317539,3.965407820988605,3.709558824042773,,
1520433000,28.6,28.97,28.57,28.91,29.061066757159516,28.96992950381136,29.061066757159516,28.96992950381136,0,0,0,0,0,30.525,25.115000000000002,32.17,23.470000000000002,28.88,28.895130358555882,28.190369641444118,29.915454095202477,28.066972556957168,30.785811091379685,26.297172461646863,41530226,0.73,0.65,-0.020465222044114086,-0.5160060635943736,0.8368061630043566,-78.74840198682621,7.495925165947643,7.495925165947643,30.069819909921414,30.069819909921414,206.9132221416608,-290.05847953215823,,,5.303281405369577,4.017873451748643,3.712743084944525,,
