time,open,high,low,close,Trend,Trade,Trend,Trade,Buy,Buy,Mega Buy,Sell,Mega Sell,Up Target 1,Down Target 1,Up Target 2,Down Target 2,Period Open,Bullish Trend,Bearish Trend,Range High,Range Low,LT Range High,LT Range Low,Volume,Hurst Exponent 64,Hurst Exponent 256,Period 1,Period 2,Period 3,Vixfix,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Plot,Plot,Plot,Plot,Volatility,Trade,Trend,52-weeks high,52-weeks low
1542724200,115.24,115.46,114.93,115.06,116.28660402448494,113.88075712255046,116.28660402448494,113.88075712255046,0,0,0,0,0,115.10499999999999,110.36500000000001,117.35999999999999,108.11000000000001,112.85,117.7592375313682,116.47076246863182,,,,,6332804,0.75,0.63,1.4093339041393944,0.3763393724411918,-1.1481273000009315,-3.681184034888464,120.93533242417979,120.93533242417979,193.15841117953434,193.15841117953434,122.24518584128549,-259.59475566150553,,,5.235817941952502,6.162584683785024,4.158834365684433,,
1542810600,114.89,115.09,114.54,115.02,116.28324897148897,113.90925292166614,116.28324897148897,113.90925292166614,0,0,0,0,0,115.10499999999999,110.36500000000001,117.35999999999999,108.11000000000001,112.85,117.75825039058644,116.47174960941356,116.01989930427816,112.68140448520639,117.06051239368378,109.3400769473092,4951058,0.74,0.63,1.3094607654300285,0.4587281723436797,-1.1209379201729945,-14.724736139554263,146.50259520969792,146.50259520969792,197.63712078073414,197.63712078073414,122.24518584128549,-259.59475566150553,,,5.55738786279683,6.138851475118821,4.161628678365976,,
1542983400,115.67,115.76,115.09,115.14,116.28098853398349,113.95798417964001,116.28098853398349,113.95798417964001,0,0,0,1,0,115.10499999999999,110.36500000000001,117.35999999999999,108.11000000000001,112.85,117.55136019742777,116.26863980257224,116.06005808539055,113.21552306160298,117.03089855503269,109.27236920753502,3027861,0.73,0.63,1.3854652853311642,0.08043175414063135,-1.0326257798099368,-1.4148562788253012,168.22295222733055,168.22295222733055,211.66366626259583,211.66366626259583,122.24518584128549,-259.59475566150553,231.66366626259583,,5.103891820580473,6.09826482199967,4.163511322006764,,
1543242600,114.86,115.06,114.78,114.88,116.00540703825911,113.73536531878293,116.00540703825911,113.73536531878293,0,0,0,1,0,115.10499999999999,110.36500000000001,117.35999999999999,108.11000000000001,112.85,117.54773388612614,116.27226611387385,116.21358487535043,113.58330949203366,117.14886309058373,109.2871018291018,6599041,0.73,0.63,0.8013132870596659,0.12276200821964768,-1.1944917468130507,-10.186965207542732,177.1574265707731,177.1574265707731,195.02637525765826,195.02637525765826,122.24518584128549,-259.59475566150553,,,5.13657589156577,6.0605515306101045,4.165455506960928,,
1543329000,114.81,115.25,114.76,115.01,115.19449121193435,113.01450937780392,115.19449121193435,113.01450937780392,0,0,0,1,0,115.10499999999999,110.36500000000001,117.35999999999999,108.11000000000001,112.85,117.54382573990671,116.27617426009327,116.04664344195321,114.42300711251843,116.91393042434561,109.10902220459496,5967245,0.72,0.63,0.4797329194936972,0.17711229662588207,-0.9442407941550003,-10.752907719072772,177.30625746758378,177.30625746758378,177.6039192612051,177.6039192612051,122.24518584128549,-259.59475566150553,,,4.486059092800667,5.998806729127382,4.166096073566003,,
1543415400,114.85,115.02,114.36,114.45,115.19293958114127,113.06954430416455,115.19293958114127,113.06954430416455,0,0,0,0,0,115.10499999999999,110.36500000000001,117.35999999999999,108.11000000000001,112.85,117.54582356884707,116.27417643115292,116.192610444663,114.56174778104831,117.04074070922796,109.23221616882559,7814288,0.72,0.64,0.22498823001707885,-0.06907993250971953,-0.8036499915516694,-22.071757949675987,126.59656229221463,126.59656229221463,160.40302574246073,160.40302574246073,122.24518584128549,-259.59475566150553,,,4.8189762796504425,5.95253886836358,4.167400529522215,,
1543501800,114.92,115.25,114.59,114.9,115.19184599556456,113.1313504098836,115.19184599556456,113.1313504098836,0,0,0,0,0,115.10499999999999,110.36500000000001,117.35999999999999,108.11000000000001,112.85,117.54818950914635,116.27181049085365,115.92164544202237,114.3007952847222,116.52303127971676,109.19320392040004,7295627,0.73,0.64,0.42203471278712357,0.27094913295267614,-0.7913995449642001,-15.56341906707912,96.22598628967854,96.22598628967854,139.0106792582,139.0106792582,122.24518584128549,-259.59475566150553,,,4.62754889721182,5.900578477338021,4.168319906880236,,
1543588200,115.31,115.42,114.98,115.33,114.63655994803335,112.68094402046123,114.63655994803335,112.68094402046123,0,0,0,0,0,115.10499999999999,110.36500000000001,117.35999999999999,108.11000000000001,112.85,116.78711927451657,115.51288072548344,116.2275408771211,114.42246837437482,116.94870336862358,109.41850641544242,9126693,0.73,0.63,0.6725402768647266,0.412660876128178,-0.6899638095895498,-9.887677652021699,99.9417030909052,99.9417030909052,125.98768720243507,125.98768720243507,122.24518584128549,-259.59475566150553,,,3.8387555406874543,5.819722675900744,4.167661436618113,,
1543847400,114.68,115.88,114.66,115.88,114.63670488320213,112.76047954907058,114.63670488320213,112.76047954907058,0,0,0,0,0,117.69,112.75,119.62,110.82000000000001,114.68,116.78296488380897,115.51703511619104,116.55766174751278,114.52268817280392,117.35720437649114,109.6380081619239,9763851,0.74,0.63,0.6086314308849619,0.6518328356006051,-0.558902982976163,-37.347054897751946,116.33412004108013,116.33412004108013,122.76983148198342,122.76983148198342,156.14142652768982,-259.59475566150553,,,4.10638119929748,5.752532814073165,4.167538998581509,,
1543933800,116.81,118.67,116.625,117.82,114.21015574242894,112.50527739323739,114.21015574242894,112.50527739323739,0,0,0,0,0,117.69,112.75,119.62,110.82000000000001,114.68,116.82933404683187,115.47066595316814,116.55160930283662,114.72883908415137,117.87995802982206,110.21329345953367,18100549,0.74,0.62,1.3728854846981438,1.221443079262779,-0.2580772534520097,-51.39026295560887,130.06107966077693,130.06107966077693,144.64357601836394,144.64357601836394,334.21148920599563,-259.5947556615055,,,2.094526527871058,5.609081587163279,4.163397115523146,,
