time,open,high,low,close,Trend,Trade,Trend,Trade,Buy,Buy,Mega Buy,Sell,Mega Sell,Up Target 1,Down Target 1,Up Target 2,Down Target 2,Period Open,Bullish Trend,Bearish Trend,Range High,Range Low,LT Range High,LT Range Low,Volume,Hurst Exponent 64,Hurst Exponent 256,Period 1,Period 2,Period 3,Vixfix,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Plot,Plot,Plot,Plot,Volatility,Trade,Trend,52-weeks high,52-weeks low
1534858200,56.82,57.295,56.795,57.105,55.52300908840601,56.204385691094735,55.52300908840601,56.204385691094735,0,0,0,0,0,58.122499999999995,54.3525,59.459999999999994,53.015,55.69,55.11628895000604,54.41371104999396,,,,,8343262,0.73,0.63,0.3813408874134578,0.48450674168324787,1.7087910783630107,-24.88919601885324,28.120821595217016,28.120821595217016,45.66401517957325,45.66401517957325,156.9792633859424,-187.30964467005717,,,0.5428596445144824,1.593050386370071,2.79830245647789,,
1534944600,57.11,57.445,57.1,57.165,55.58438246738274,56.296271206648946,55.58438246738274,56.296271206648946,0,0,0,0,0,58.122499999999995,54.3525,59.459999999999994,53.015,55.69,55.29631095423013,54.59618904576987,,,,,5514854,0.74,0.64,0.4107572337728671,0.6083275716466764,1.738722887297557,-5.213224876076222,44.6124226711604,44.6124226711604,77.59562482304717,77.59562482304717,156.9792633859424,-187.30964467005717,,,0.11370593894865341,1.5350368786280546,2.792938627272038,,
1535031000,57.21,57.42,57.005,57.11,55.5872240608545,56.324127237760756,55.5872240608545,56.324127237760756,0,0,0,0,0,58.122499999999995,54.3525,59.459999999999994,53.015,55.69,55.29657259260096,54.59592740739904,,,,,7989048,0.72,0.64,0.21077903041931628,0.42089462076870704,1.4453662716273739,-12.832553541110876,61.92986953678482,61.92986953678482,96.56476326803367,96.56476326803367,156.9792633859424,-187.30964467005717,,,0.2798915420274584,1.4858154928790117,2.787917554174646,,
1535117400,57.22,57.515,57.13,57.445,55.86204071672421,56.62091606477471,55.86204071672421,56.62091606477471,0,0,0,0,0,58.122499999999995,54.3525,59.459999999999994,53.015,55.69,55.33325072817138,54.62924927182862,,,,,10518506,0.73,0.64,0.8609312312908813,0.5274449012666799,1.5025485389470299,-25.140946862319204,81.05036213763188,81.05036213763188,119.291347339326,119.291347339326,156.9792633859424,-187.30964467005717,,,0.5483505962224697,1.449052163598363,2.7834428949179983,,
1535376600,57.73,57.9025,57.675,57.815,56.22475116926546,57.012698061730845,56.22475116926546,57.012698061730845,0,0,0,0,0,58.122499999999995,54.3525,59.459999999999994,53.015,55.69,55.651312809320274,54.951187190679725,,,,,6032076,0.74,0.63,1.4047696968682581,0.6391386689332114,1.6810746605608158,-11.851626220016943,106.70208571718939,106.70208571718939,158.00553287630441,158.00553287630441,180.218127115454,-187.3096446700572,,,0.24215169073769882,1.4017227332901017,2.778365390014541,,
1535463000,57.965,58.005,57.725,57.93,56.339366146122536,57.14966878077551,56.339366146122536,57.14966878077551,0,0,0,1,0,58.122499999999995,54.3525,59.459999999999994,53.015,55.69,55.69882721450418,55.006172785495835,,,,,7620018,0.77,0.64,1.106915246246205,0.7041144039093273,1.9945946943992225,-17.319716262435644,133.1797542632386,133.1797542632386,186.135091355337,186.135091355337,180.218127115454,-187.3096446700572,,,0.35387536682202364,1.3606306797031182,2.7735212541040664,,
1535549400,58.085,58.62,57.96995,58.58,56.9735255937218,57.79817341167116,56.9735255937218,57.79817341167116,0,0,0,1,0,58.122499999999995,54.3525,59.459999999999994,53.015,55.69,56.19063146982501,55.48436853017499,,,,,16623688,0.78,0.64,2.2464488222617973,1.0303656450245209,2.137863343452623,-52.02953828576742,158.46264918043445,158.46264918043445,209.02843901482615,209.02843901482615,187.86512881700222,-187.30964467005714,229.02843901482615,,1.041396381017414,1.3481116875977965,2.7700604651468503,,
1535635800,58.485,58.58,58.045,58.245,56.97567709103704,57.808062689644835,56.97567709103704,57.808062689644835,0,0,0,1,0,58.122499999999995,54.3525,59.459999999999994,53.015,55.69,56.368050025934586,55.65694997406542,,,,,8843636,0.79,0.64,1.7330335163949795,0.9397041560067532,2.3379426982189697,-45.62872384703769,177.07135007113015,177.07135007113015,214.28875185252156,214.28875185252156,187.86512881700222,-187.30964467005714,234.28875185252156,,0.9132809832707351,1.3310595031143824,2.766350616032213,,
1535722200,58.205,58.59,58.205,58.475,56.97814077317283,57.823775917501905,56.97814077317283,57.823775917501905,0,0,0,0,0,58.122499999999995,54.3525,59.459999999999994,53.015,55.69,56.555508436530815,55.85449156346918,,,,,8208832,0.77,0.64,1.887194453874982,1.1816970143029673,2.3381779098653706,-31.98275036007335,190.80670775012774,190.80670775012774,218.27742310812295,218.27742310812295,187.86512881700222,-187.30964467005714,238.27742310812295,,0.6401502219187436,1.3039650214988672,2.7621024633966216,,
1536067800,58.415,58.72,58.18,58.585,56.985403741310485,57.84264621942027,56.985403741310485,57.84264621942027,0,0,0,0,0,60.4225,56.6125,62.224999999999994,54.81,58.415,56.659697265191234,55.96030273480877,,,,,8907448,0.75,0.64,1.6306174084491496,1.2679471885867093,2.082965836471336,-34.53842241837586,201.15617666457584,201.15617666457584,221.85511449347203,221.85511449347203,187.86512881700222,-187.30964467005714,241.85511449347203,,0.6913032346163712,1.2799390690721026,2.7579650024000575,,
